"","sign_ups","serves","servers","average_wait_time","average_serve_time","day","avgDayServeTime","loadInflux","daysAfterPrevAssnDue","daysUntilNextAssnDue","daysTilExam","weekNum","hourOfDay","monday","tuesday","wednesday","thursday","friday","saturday","sunday","morning","noon","afternoon","evening","L10daysAfterPrevAssnDue","L5daysAfterPrevAssnDue","L3daysAfterPrevAssnDue","L1daysAfterPrevAssnDue","L10daysUntilNextAssnDue","L5daysUntilNextAssnDue","L3daysUntilNextAssnDue","L1daysUntilNextAssnDue","L10daysTilExam","L5daysTilExam","L3daysTilExam","L1daysTilExam","isFirstOHWithinLastThreeHour","isFirstOHWithinLastSixHour","isLastOHWithinNextThreeHour","isLastOHWithinNextSixHour","NumStudents","InstructorRating","AvgHrsSpent","ProportionFrosh","ProportionGrads","ProportionPhDs","NumEntriesInInt"
"May 6, 2018  6:00 PM",36,16,1.5,62,18.5,0,14.8,532.8,5,4,5,5,18,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,187,4.5,16.6,0.08,0.18,0.02,2
"May 6, 2018  8:00 PM",0,17,0.666666666666667,0,12.3333333333333,0,14.8,0,5,4,5,5,20,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,187,4.5,16.6,0.08,0.18,0.02,3
"May 7, 2018  6:00 PM",53,18,2,124.5,18.5,1,15,795,6,3,4,5,18,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,187,4.5,16.6,0.08,0.18,0.02,2
"May 7, 2018  8:00 PM",0,28,1,0,7.66666666666667,1,15,0,6,3,4,5,20,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,187,4.5,16.6,0.08,0.18,0.02,3
"May 8, 2018  6:00 PM",53,18,1.5,58,14,2,12.4,657.2,7,2,3,5,18,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,187,4.5,16.6,0.08,0.18,0.02,2
"May 8, 2018  8:00 PM",19,34,1.33333333333333,33.3333333333333,11.3333333333333,2,12.4,235.6,7,2,3,5,20,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,187,4.5,16.6,0.08,0.18,0.02,3
"May 9, 2018  6:00 PM",36,16,1.5,69.5,20,3,15.2,547.2,8,1,2,6,18,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,187,4.5,16.6,0.08,0.18,0.02,2
"May 9, 2018  8:00 PM",10,23,1,32,12,3,15.2,152,8,1,2,6,20,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,187,4.5,16.6,0.08,0.18,0.02,3
"May 10, 2018  6:00 PM",10,2,0.5,65.5,35,4,32.75,327.5,9,0,1,6,18,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,187,4.5,16.6,0.08,0.18,0.02,2
"May 10, 2018  8:00 PM",15,11,1.5,11,30.5,4,32.75,491.25,9,0,1,6,20,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,187,4.5,16.6,0.08,0.18,0.02,2
"May 13, 2018  6:00 PM",27,12,1,82,19,0,21,567,3,4,29,6,18,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,187,4.5,16.6,0.08,0.18,0.02,2
"May 13, 2018  8:00 PM",6,17,1,33.3333333333333,15.3333333333333,0,21,126,3,4,29,6,20,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,187,4.5,16.6,0.08,0.18,0.02,3
"May 14, 2018  6:00 PM",53,28,1.5,48,11,1,13.25,702.25,4,3,28,6,18,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,187,4.5,16.6,0.08,0.18,0.02,2
"May 14, 2018  8:00 PM",11,27,1,22.3333333333333,10.3333333333333,1,13.25,145.75,4,3,28,6,20,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,187,4.5,16.6,0.08,0.18,0.02,3
"May 15, 2018  6:00 PM",52,21,1.5,82.5,16.5,2,17.5,910,5,2,27,6,18,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,187,4.5,16.6,0.08,0.18,0.02,2
"May 15, 2018  8:00 PM",9,31,1,34.3333333333333,12.3333333333333,2,17.5,157.5,5,2,27,6,20,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,187,4.5,16.6,0.08,0.18,0.02,3
"May 16, 2018  6:00 PM",60,35,2,27,11,3,10,600,6,1,26,7,18,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,187,4.5,16.6,0.08,0.18,0.02,2
"May 16, 2018  8:00 PM",17,26,1,22,9.33333333333333,3,10,170,6,1,26,7,20,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,187,4.5,16.6,0.08,0.18,0.02,3
"May 17, 2018  6:00 PM",21,8,1,51.5,27,4,26,546,7,0,25,7,18,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,187,4.5,16.6,0.08,0.18,0.02,2
"May 17, 2018  8:00 PM",11,17,1,372,16.6666666666667,4,26,286,7,0,25,7,20,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,187,4.5,16.6,0.08,0.18,0.02,3
"May 20, 2018  6:00 PM",35,6,1,134,45,0,40,1400,3,4,22,7,18,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,187,4.5,16.6,0.08,0.18,0.02,2
"May 20, 2018  8:00 PM",0,18,0.666666666666667,0,10,0,40,0,3,4,22,7,20,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,187,4.5,16.6,0.08,0.18,0.02,3
"May 21, 2018  6:00 PM",47,30,2,49,9.5,1,11.5,540.5,4,3,21,7,18,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,187,4.5,16.6,0.08,0.18,0.02,2
"May 21, 2018  8:00 PM",18,20,2,15.5,13.5,1,11.5,207,4,3,21,7,20,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,187,4.5,16.6,0.08,0.18,0.02,2
"May 22, 2018  6:00 PM",39,12,1.5,77.5,19.5,2,24,936,5,2,20,7,18,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,187,4.5,16.6,0.08,0.18,0.02,2
"May 22, 2018  8:00 PM",3,14,1.5,27.5,28.5,2,24,72,5,2,20,7,20,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,187,4.5,16.6,0.08,0.18,0.02,2
"May 23, 2018  6:00 PM",45,34,2,34,14,3,13,585,6,1,19,8,18,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,187,4.5,16.6,0.08,0.18,0.02,2
"May 23, 2018  8:00 PM",25,28,1.33333333333333,3.66666666666667,8,3,13,325,6,1,19,8,20,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,187,4.5,16.6,0.08,0.18,0.02,3
"May 24, 2018  5:00 PM",25,12,0,51,11.6666666666667,4,15.2,380,7,0,18,8,17,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,187,4.5,16.6,0.08,0.18,0.02,3
"May 24, 2018  8:00 PM",9,14,0.666666666666667,28.6666666666667,13.6666666666667,4,15.2,136.8,7,0,18,8,20,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,187,4.5,16.6,0.08,0.18,0.02,3
"May 28, 2018  6:00 PM",37,22,1.5,42,13.5,1,14.5,536.5,4,4,14,8,18,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,187,4.5,16.6,0.08,0.18,0.02,2
