,sign_ups,serves,servers,average_wait_time,average_serve_time,index,day,avgDayServeTime,loadInflux,daysAfterPrevAssnDue,daysUntilNextAssnDue,daysTilExam,weekNum,hourOfDay,monday,tuesday,wednesday,thursday,friday,saturday,sunday,morning,noon,afternoon,evening,L10daysAfterPrevAssnDue,L5daysAfterPrevAssnDue,L3daysAfterPrevAssnDue,L1daysAfterPrevAssnDue,L10daysUntilNextAssnDue,L5daysUntilNextAssnDue,L3daysUntilNextAssnDue,L1daysUntilNextAssnDue,L10daysTilExam,L5daysTilExam,L3daysTilExam,L1daysTilExam,NumStudents,InstructorRating,AvgHrsSpent,ProportionFrosh,ProportionGrads,ProportionPhDs
4/19/17 16:00,5,4,2,42,14,232,3,10.9,54.5,1,7,9,3,16,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/19/17 17:00,6,5,1,35,11,233,3,10.9,65.4,1,7,9,3,17,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/19/17 18:00,2,6,1,33,8,234,3,10.9,21.8,1,7,9,3,18,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/19/17 19:00,0,0,0,0,0,235,3,10.9,0,1,7,9,3,19,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/19/17 20:00,0,0,0,0,0,236,3,10.9,0,1,7,9,3,20,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/19/17 21:00,0,0,0,0,0,237,3,10.9,0,1,7,9,3,21,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/20/17 9:00,4,0,0,18,0,249,4,10.18181818,40.72727273,2,6,8,3,9,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/20/17 10:00,10,5,1,47,8,250,4,10.18181818,101.8181818,2,6,8,3,10,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/20/17 11:00,5,8,1,49,6,251,4,10.18181818,50.90909091,2,6,8,3,11,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/20/17 12:00,1,2,1,0,11,252,4,10.18181818,10.18181818,2,6,8,3,12,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/20/17 13:00,0,0,0,0,0,253,4,10.18181818,0,2,6,8,3,13,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/20/17 14:00,10,1,1,30,13,254,4,10.18181818,101.8181818,2,6,8,3,14,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/20/17 15:00,9,12,2,17,9,255,4,10.18181818,91.63636364,2,6,8,3,15,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/20/17 16:00,10,10,2,27,10,256,4,10.18181818,101.8181818,2,6,8,3,16,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/20/17 17:00,0,2,1,0,3,257,4,10.18181818,0,2,6,8,3,17,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/20/17 18:00,3,0,1,16,14,258,4,10.18181818,30.54545455,2,6,8,3,18,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/20/17 19:00,11,4,1,84,11,259,4,10.18181818,112,2,6,8,3,19,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/20/17 20:00,2,4,1,86,16,260,4,10.18181818,20.36363636,2,6,8,3,20,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/20/17 21:00,0,6,1,0,11,261,4,10.18181818,0,2,6,8,3,21,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/21/17 9:00,0,0,0,0,0,273,5,10.66666667,0,3,5,7,3,9,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/21/17 10:00,11,8,2,16,12,274,5,10.66666667,117.3333333,3,5,7,3,10,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/21/17 11:00,3,4,1,16,19,275,5,10.66666667,32,3,5,7,3,11,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/21/17 12:00,0,1,1,0,1,276,5,10.66666667,0,3,5,7,3,12,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/21/17 13:00,0,0,0,0,0,277,5,10.66666667,0,3,5,7,3,13,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/21/17 14:00,0,0,0,0,0,278,5,10.66666667,0,3,5,7,3,14,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/21/17 15:00,0,0,0,0,0,279,5,10.66666667,0,3,5,7,3,15,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/21/17 16:00,0,0,0,0,0,280,5,10.66666667,0,3,5,7,3,16,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/21/17 17:00,0,0,0,0,0,281,5,10.66666667,0,3,5,7,3,17,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/21/17 18:00,0,0,0,0,0,282,5,10.66666667,0,3,5,7,3,18,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/21/17 19:00,0,0,0,0,0,283,5,10.66666667,0,3,5,7,3,19,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/21/17 20:00,0,0,0,0,0,284,5,10.66666667,0,3,5,7,3,20,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/21/17 21:00,0,0,0,0,0,285,5,10.66666667,0,3,5,7,3,21,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/22/17 9:00,0,0,0,0,0,297,6,6.666666667,0,4,4,6,3,9,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/22/17 10:00,0,0,0,0,0,298,6,6.666666667,0,4,4,6,3,10,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/22/17 11:00,0,0,0,0,0,299,6,6.666666667,0,4,4,6,3,11,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/22/17 12:00,13,2,1,74,9,300,6,6.666666667,86.66666667,4,4,6,3,12,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/22/17 13:00,2,5,1,82,9,301,6,6.666666667,13.33333333,4,4,6,3,13,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/22/17 14:00,0,5,1,0,2,302,6,6.666666667,0,4,4,6,3,14,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/22/17 15:00,0,0,0,0,0,303,6,6.666666667,0,4,4,6,3,15,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/22/17 16:00,0,0,0,0,0,304,6,6.666666667,0,4,4,6,3,16,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/22/17 17:00,0,0,0,0,0,305,6,6.666666667,0,4,4,6,3,17,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/22/17 18:00,0,0,0,0,0,306,6,6.666666667,0,4,4,6,3,18,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/22/17 19:00,0,0,0,0,0,307,6,6.666666667,0,4,4,6,3,19,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/22/17 20:00,0,0,0,0,0,308,6,6.666666667,0,4,4,6,3,20,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/22/17 21:00,0,0,0,0,0,309,6,6.666666667,0,4,4,6,3,21,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/23/17 9:00,0,0,0,0,0,321,0,8.6,0,5,3,5,3,9,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,184,4.3,16.35,0.29,0.14,0.05
4/23/17 10:00,0,0,0,0,0,322,0,8.6,0,5,3,5,3,10,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,184,4.3,16.35,0.29,0.14,0.05
4/23/17 11:00,0,0,0,0,0,323,0,8.6,0,5,3,5,3,11,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,184,4.3,16.35,0.29,0.14,0.05
4/23/17 12:00,0,0,0,0,0,324,0,8.6,0,5,3,5,3,12,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,184,4.3,16.35,0.29,0.14,0.05
4/23/17 13:00,0,0,0,0,0,325,0,8.6,0,5,3,5,3,13,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,184,4.3,16.35,0.29,0.14,0.05
4/23/17 14:00,5,0,0,17,0,326,0,8.6,43,5,3,5,3,14,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,184,4.3,16.35,0.29,0.14,0.05
4/23/17 15:00,12,8,1,67,12,327,0,8.6,103.2,5,3,5,3,15,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,184,4.3,16.35,0.29,0.14,0.05
4/23/17 16:00,0,7,1,0,6,328,0,8.6,0,5,3,5,3,16,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,184,4.3,16.35,0.29,0.14,0.05
4/23/17 17:00,0,0,0,0,0,329,0,8.6,0,5,3,5,3,17,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,184,4.3,16.35,0.29,0.14,0.05
4/23/17 18:00,0,0,0,0,0,330,0,8.6,0,5,3,5,3,18,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,184,4.3,16.35,0.29,0.14,0.05
4/23/17 19:00,19,4,1,72,12,331,0,8.6,163.4,5,3,5,3,19,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,184,4.3,16.35,0.29,0.14,0.05
4/23/17 20:00,0,7,1,0,8,332,0,8.6,0,5,3,5,3,20,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,184,4.3,16.35,0.29,0.14,0.05
4/23/17 21:00,0,6,1,0,5,333,0,8.6,0,5,3,5,3,21,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,184,4.3,16.35,0.29,0.14,0.05
4/24/17 9:00,0,0,0,0,0,9,1,9.125,0,6,2,4,4,9,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,184,4.3,16.35,0.29,0.14,0.05
4/24/17 10:00,16,7,2,31,10,10,1,9.125,146,6,2,4,4,10,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,184,4.3,16.35,0.29,0.14,0.05
4/24/17 11:00,8,8,2,62,12,11,1,9.125,73,6,2,4,4,11,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,184,4.3,16.35,0.29,0.14,0.05
4/24/17 12:00,1,6,1,0,5,12,1,9.125,9.125,6,2,4,4,12,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,184,4.3,16.35,0.29,0.14,0.05
4/24/17 13:00,0,0,0,0,0,13,1,9.125,0,6,2,4,4,13,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,184,4.3,16.35,0.29,0.14,0.05
4/24/17 14:00,1,0,0,40,0,14,1,9.125,9.125,6,2,4,4,14,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,184,4.3,16.35,0.29,0.14,0.05
4/24/17 15:00,25,6,2,61,11,15,1,9.125,228.125,6,2,4,4,15,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,184,4.3,16.35,0.29,0.14,0.05
4/24/17 16:00,13,13,2,67,10,16,1,9.125,118.625,6,2,4,4,16,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,184,4.3,16.35,0.29,0.14,0.05
4/24/17 17:00,6,15,2,38,8,17,1,9.125,54.75,6,2,4,4,17,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,184,4.3,16.35,0.29,0.14,0.05
4/24/17 18:00,17,10,1,30,5,18,1,9.125,155.125,6,2,4,4,18,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,184,4.3,16.35,0.29,0.14,0.05
4/24/17 19:00,8,8,2,0,12,19,1,9.125,73,6,2,4,4,19,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,184,4.3,16.35,0.29,0.14,0.05
4/24/17 20:00,0,2,0,0,0,20,1,9.125,0,6,2,4,4,20,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,184,4.3,16.35,0.29,0.14,0.05
4/24/17 21:00,0,0,0,0,0,21,1,9.125,0,6,2,4,4,21,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,184,4.3,16.35,0.29,0.14,0.05
4/25/17 9:00,0,0,0,0,0,33,2,10.63636364,0,7,1,3,4,9,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,184,4.3,16.35,0.29,0.14,0.05
4/25/17 10:00,15,8,2,19,10,34,2,10.63636364,159.5454545,7,1,3,4,10,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,184,4.3,16.35,0.29,0.14,0.05
4/25/17 11:00,10,12,2,15,9,35,2,10.63636364,106.3636364,7,1,3,4,11,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,184,4.3,16.35,0.29,0.14,0.05
4/25/17 12:00,6,8,4,2,11,36,2,10.63636364,63.81818182,7,1,3,4,12,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,184,4.3,16.35,0.29,0.14,0.05
4/25/17 13:00,15,7,2,21,16,37,2,10.63636364,159.5454545,7,1,3,4,13,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,184,4.3,16.35,0.29,0.14,0.05
4/25/17 14:00,12,11,3,32,11,38,2,10.63636364,127.6363636,7,1,3,4,14,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,184,4.3,16.35,0.29,0.14,0.05
4/25/17 15:00,15,12,2,59,8,39,2,10.63636364,159.5454545,7,1,3,4,15,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,184,4.3,16.35,0.29,0.14,0.05
4/25/17 16:00,11,8,2,146,12,40,2,10.63636364,117,7,1,3,4,16,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,184,4.3,16.35,0.29,0.14,0.05
4/25/17 17:00,7,2,1,159,10,41,2,10.63636364,74.45454545,7,1,3,4,17,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,184,4.3,16.35,0.29,0.14,0.05
4/25/17 18:00,7,4,1,116,15,42,2,10.63636364,74.45454545,7,1,3,4,18,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,184,4.3,16.35,0.29,0.14,0.05
4/25/17 19:00,2,6,1,90,9,43,2,10.63636364,21.27272727,7,1,3,4,19,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,184,4.3,16.35,0.29,0.14,0.05
4/25/17 20:00,0,13,1,0,6,44,2,10.63636364,0,7,1,3,4,20,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,184,4.3,16.35,0.29,0.14,0.05
4/25/17 21:00,0,0,0,0,0,45,2,10.63636364,0,7,1,3,4,21,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,184,4.3,16.35,0.29,0.14,0.05
4/26/17 9:00,0,0,0,0,0,57,3,9.333333333,0,8,0,2,4,9,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,184,4.3,16.35,0.29,0.14,0.05
4/26/17 10:00,11,8,2,3,9,58,3,9.333333333,102.6666667,8,0,2,4,10,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,184,4.3,16.35,0.29,0.14,0.05
4/26/17 11:00,8,9,2,4,8,59,3,9.333333333,74.66666667,8,0,2,4,11,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,184,4.3,16.35,0.29,0.14,0.05
4/26/17 12:00,14,9,2,14,5,60,3,9.333333333,130.6666667,8,0,2,4,12,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,184,4.3,16.35,0.29,0.14,0.05
4/26/17 13:00,11,9,1,31,3,61,3,9.333333333,102.6666667,8,0,2,4,13,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,184,4.3,16.35,0.29,0.14,0.05
4/26/17 14:00,13,3,1,59,12,62,3,9.333333333,121.3333333,8,0,2,4,14,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,184,4.3,16.35,0.29,0.14,0.05
4/26/17 15:00,9,5,1,129,11,63,3,9.333333333,84,8,0,2,4,15,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,184,4.3,16.35,0.29,0.14,0.05
4/26/17 16:00,5,3,2,126,19,64,3,9.333333333,46.66666667,8,0,2,4,16,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,184,4.3,16.35,0.29,0.14,0.05
4/26/17 17:00,0,6,1,0,8,65,3,9.333333333,0,8,0,2,4,17,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,184,4.3,16.35,0.29,0.14,0.05
4/26/17 18:00,0,5,1,0,9,66,3,9.333333333,0,8,0,2,4,18,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,184,4.3,16.35,0.29,0.14,0.05
4/26/17 19:00,0,0,0,0,0,67,3,9.333333333,0,8,0,2,4,19,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,184,4.3,16.35,0.29,0.14,0.05
4/26/17 20:00,0,0,0,0,0,68,3,9.333333333,0,8,0,2,4,20,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,184,4.3,16.35,0.29,0.14,0.05
4/26/17 21:00,0,0,0,0,0,69,3,9.333333333,0,8,0,2,4,21,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,184,4.3,16.35,0.29,0.14,0.05
4/27/17 9:00,0,0,0,0,0,81,4,13.22222222,0,1,11,1,4,9,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,184,4.3,16.35,0.29,0.14,0.05
4/27/17 10:00,3,1,1,24,21,82,4,13.22222222,39.66666667,1,11,1,4,10,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,184,4.3,16.35,0.29,0.14,0.05
4/27/17 11:00,3,3,1,23,14,83,4,13.22222222,39.66666667,1,11,1,4,11,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,184,4.3,16.35,0.29,0.14,0.05
4/27/17 12:00,0,1,0,0,0,84,4,13.22222222,0,1,11,1,4,12,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,184,4.3,16.35,0.29,0.14,0.05
4/27/17 13:00,2,1,1,6,8,85,4,13.22222222,26.44444444,1,11,1,4,13,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,184,4.3,16.35,0.29,0.14,0.05
4/27/17 14:00,1,2,1,0,5,86,4,13.22222222,13.22222222,1,11,1,4,14,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,184,4.3,16.35,0.29,0.14,0.05
4/27/17 15:00,5,3,2,7,18,87,4,13.22222222,66.11111111,1,11,1,4,15,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,184,4.3,16.35,0.29,0.14,0.05
4/27/17 16:00,3,3,1,23,17,88,4,13.22222222,39.66666667,1,11,1,4,16,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,184,4.3,16.35,0.29,0.14,0.05
4/27/17 17:00,0,2,2,0,13,89,4,13.22222222,0,1,11,1,4,17,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,184,4.3,16.35,0.29,0.14,0.05
4/27/17 18:00,0,0,0,0,0,90,4,13.22222222,0,1,11,1,4,18,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,184,4.3,16.35,0.29,0.14,0.05
4/27/17 19:00,2,2,1,0,16,91,4,13.22222222,26.44444444,1,11,1,4,19,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,184,4.3,16.35,0.29,0.14,0.05
4/27/17 20:00,2,2,1,2,7,92,4,13.22222222,26.44444444,1,11,1,4,20,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,184,4.3,16.35,0.29,0.14,0.05
4/27/17 21:00,0,0,0,0,0,93,4,13.22222222,0,1,11,1,4,21,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,184,4.3,16.35,0.29,0.14,0.05
4/28/17 9:00,0,0,0,0,0,105,5,34,0,2,10,0,4,9,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,184,4.3,16.35,0.29,0.14,0.05
4/28/17 10:00,3,0,1,13,34,106,5,34,102,2,10,0,4,10,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,184,4.3,16.35,0.29,0.14,0.05
4/28/17 11:00,4,4,1,105,0,107,5,34,136,2,10,0,4,11,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,184,4.3,16.35,0.29,0.14,0.05
4/28/17 12:00,0,0,0,0,0,108,5,34,0,2,10,0,4,12,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,184,4.3,16.35,0.29,0.14,0.05
4/28/17 13:00,0,0,0,0,0,109,5,34,0,2,10,0,4,13,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,184,4.3,16.35,0.29,0.14,0.05
4/28/17 14:00,0,1,1,0,0,110,5,34,0,2,10,0,4,14,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,184,4.3,16.35,0.29,0.14,0.05
4/28/17 15:00,0,0,0,0,0,111,5,34,0,2,10,0,4,15,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,184,4.3,16.35,0.29,0.14,0.05
4/28/17 16:00,0,0,0,0,0,112,5,34,0,2,10,0,4,16,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,184,4.3,16.35,0.29,0.14,0.05
4/28/17 17:00,0,0,0,0,0,113,5,34,0,2,10,0,4,17,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,184,4.3,16.35,0.29,0.14,0.05
4/28/17 18:00,0,0,0,0,0,114,5,34,0,2,10,0,4,18,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,184,4.3,16.35,0.29,0.14,0.05
4/28/17 19:00,0,0,0,0,0,115,5,34,0,2,10,0,4,19,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,184,4.3,16.35,0.29,0.14,0.05
4/28/17 20:00,0,0,0,0,0,116,5,34,0,2,10,0,4,20,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,184,4.3,16.35,0.29,0.14,0.05
4/28/17 21:00,0,0,0,0,0,117,5,34,0,2,10,0,4,21,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,184,4.3,16.35,0.29,0.14,0.05
