"","sign_ups","serves","servers","average_wait_time","average_serve_time","index","day","avgDayServeTime","loadInflux","daysAfterPrevAssnDue","daysUntilNextAssnDue","daysTilExam","weekNum","hourOfDay","monday","tuesday","wednesday","thursday","friday","saturday","sunday","morning","noon","afternoon","evening","L10daysAfterPrevAssnDue","L5daysAfterPrevAssnDue","L3daysAfterPrevAssnDue","L1daysAfterPrevAssnDue","L10daysUntilNextAssnDue","L5daysUntilNextAssnDue","L3daysUntilNextAssnDue","L1daysUntilNextAssnDue","L10daysTilExam","L5daysTilExam","L3daysTilExam","L1daysTilExam","NumStudents","InstructorRating","AvgHrsSpent","ProportionFrosh","ProportionGrads","ProportionPhDs"
"Oct 3, 2018 11:00 AM",0,0,0,0,0,59,3,8.5,0,-1,14,35,2,11,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 3, 2018 12:00 PM",0,0,0,0,0,60,3,8.5,0,-1,14,35,2,12,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 3, 2018  1:00 PM",6,6,1,4,6,61,3,8.5,51,-1,14,35,2,13,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 3, 2018  2:00 PM",1,1,1,1,0,62,3,8.5,8.5,-1,14,35,2,14,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 3, 2018  3:00 PM",0,0,0,0,0,63,3,8.5,0,-1,14,35,2,15,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 3, 2018  4:00 PM",4,2,1,18,11,64,3,8.5,34,-1,14,35,2,16,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 3, 2018  5:00 PM",2,2,1,895,0,65,3,8.5,17,-1,14,35,2,17,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 3, 2018  6:00 PM",0,0,0,0,0,66,3,8.5,0,-1,14,35,2,18,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 3, 2018  7:00 PM",0,0,0,0,0,67,3,8.5,0,-1,14,35,2,19,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 3, 2018  8:00 PM",0,0,0,0,0,68,3,8.5,0,-1,14,35,2,20,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 3, 2018  9:00 PM",0,0,0,0,0,69,3,8.5,0,-1,14,35,2,21,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 4, 2018  9:00 AM",0,0,0,0,0,81,4,15.1,0,-1,13,34,2,9,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 4, 2018 10:00 AM",4,3,1,9,6,82,4,15.1,60.4,-1,13,34,2,10,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 4, 2018 11:00 AM",4,4,1,5,14,83,4,15.1,60.4,-1,13,34,2,11,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 4, 2018 12:00 PM",1,2,1,1,6,84,4,15.1,15.1,-1,13,34,2,12,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 4, 2018  1:00 PM",4,2,1,8,12,85,4,15.1,60.4,-1,13,34,2,13,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 4, 2018  2:00 PM",4,5,1,3,14,86,4,15.1,60.4,-1,13,34,2,14,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 4, 2018  3:00 PM",1,0,0,0,0,87,4,15.1,15.1,-1,13,34,2,15,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 4, 2018  4:00 PM",4,2,1,21,11,88,4,15.1,60.4,-1,13,34,2,16,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 4, 2018  5:00 PM",1,3,1,1,11,89,4,15.1,15.1,-1,13,34,2,17,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 4, 2018  6:00 PM",1,1,1,7,9,90,4,15.1,15.1,-1,13,34,2,18,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 4, 2018  7:00 PM",1,0,1,1,61,91,4,15.1,15.1,-1,13,34,2,19,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 4, 2018  8:00 PM",0,1,0,0,0,92,4,15.1,0,-1,13,34,2,20,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 4, 2018  9:00 PM",0,0,0,0,0,93,4,15.1,0,-1,13,34,2,21,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 5, 2018  9:00 AM",0,1,1,0,0,105,5,8.2,0,-1,12,33,2,9,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 5, 2018 10:00 AM",4,3,1,1,17,106,5,8.2,32.8,-1,12,33,2,10,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 5, 2018 11:00 AM",7,4,1,21,4,107,5,8.2,57.4,-1,12,33,2,11,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 5, 2018 12:00 PM",7,6,1,15,11,108,5,8.2,57.4,-1,12,33,2,12,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 5, 2018  1:00 PM",7,7,1,13,5,109,5,8.2,57.4,-1,12,33,2,13,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 5, 2018  2:00 PM",4,6,1,5,5,110,5,8.2,32.8,-1,12,33,2,14,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 5, 2018  3:00 PM",5,3,1,28,9,111,5,8.2,41,-1,12,33,2,15,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 5, 2018  4:00 PM",6,5,1,26,7,112,5,8.2,49.2,-1,12,33,2,16,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 5, 2018  5:00 PM",4,5,1,33,8,113,5,8.2,32.8,-1,12,33,2,17,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 5, 2018  6:00 PM",1,2,1,0,3,114,5,8.2,8.2,-1,12,33,2,18,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 5, 2018  7:00 PM",1,0,1,49,13,115,5,8.2,8.2,-1,12,33,2,19,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 5, 2018  8:00 PM",0,1,0,0,0,116,5,8.2,0,-1,12,33,2,20,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 5, 2018  9:00 PM",0,0,0,0,0,117,5,8.2,0,-1,12,33,2,21,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 6, 2018  9:00 AM",0,0,0,0,0,129,6,15,0,-1,11,32,2,9,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 6, 2018 10:00 AM",0,0,0,0,0,130,6,15,0,-1,11,32,2,10,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 6, 2018 11:00 AM",0,0,0,0,0,131,6,15,0,-1,11,32,2,11,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 6, 2018 12:00 PM",0,0,0,0,0,132,6,15,0,-1,11,32,2,12,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 6, 2018  1:00 PM",0,0,0,0,0,133,6,15,0,-1,11,32,2,13,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 6, 2018  2:00 PM",0,0,0,0,0,134,6,15,0,-1,11,32,2,14,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 6, 2018  3:00 PM",0,0,0,0,0,135,6,15,0,-1,11,32,2,15,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 6, 2018  4:00 PM",0,0,0,0,0,136,6,15,0,-1,11,32,2,16,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 6, 2018  5:00 PM",0,0,0,0,0,137,6,15,0,-1,11,32,2,17,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 6, 2018  6:00 PM",0,0,0,0,0,138,6,15,0,-1,11,32,2,18,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 6, 2018  7:00 PM",0,0,0,0,0,139,6,15,0,-1,11,32,2,19,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 6, 2018  8:00 PM",0,0,0,0,0,140,6,15,0,-1,11,32,2,20,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 6, 2018  9:00 PM",0,0,0,0,0,141,6,15,0,-1,11,32,2,21,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 7, 2018  9:00 AM",0,0,0,0,0,153,0,15,0,-1,10,31,2,9,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 7, 2018 10:00 AM",0,0,0,0,0,154,0,15,0,-1,10,31,2,10,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 7, 2018 11:00 AM",0,0,0,0,0,155,0,15,0,-1,10,31,2,11,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 7, 2018 12:00 PM",0,0,0,0,0,156,0,15,0,-1,10,31,2,12,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 7, 2018  1:00 PM",0,0,0,0,0,157,0,15,0,-1,10,31,2,13,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 7, 2018  2:00 PM",0,0,0,0,0,158,0,15,0,-1,10,31,2,14,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 7, 2018  3:00 PM",0,0,0,0,0,159,0,15,0,-1,10,31,2,15,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 7, 2018  4:00 PM",0,0,0,0,0,160,0,15,0,-1,10,31,2,16,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 7, 2018  5:00 PM",0,0,0,0,0,161,0,15,0,-1,10,31,2,17,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 7, 2018  6:00 PM",0,0,0,0,0,162,0,15,0,-1,10,31,2,18,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 7, 2018  7:00 PM",0,0,0,0,0,163,0,15,0,-1,10,31,2,19,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 7, 2018  8:00 PM",0,0,0,0,0,164,0,15,0,-1,10,31,2,20,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 7, 2018  9:00 PM",0,0,0,0,0,165,0,15,0,-1,10,31,2,21,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 8, 2018  9:00 AM",0,0,0,0,0,177,1,10.5,0,-1,9,30,3,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 8, 2018 10:00 AM",0,0,0,0,0,178,1,10.5,0,-1,9,30,3,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 8, 2018 11:00 AM",0,0,0,0,0,179,1,10.5,0,-1,9,30,3,11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 8, 2018 12:00 PM",0,0,0,0,0,180,1,10.5,0,-1,9,30,3,12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 8, 2018  1:00 PM",25,5,1,118,10,181,1,10.5,262.5,-1,9,30,3,13,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 8, 2018  2:00 PM",5,4,1,287,17,182,1,10.5,52.5,-1,9,30,3,14,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 8, 2018  3:00 PM",3,3,1,246,3,183,1,10.5,31.5,-1,9,30,3,15,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 8, 2018  4:00 PM",12,1,1,173,31,184,1,10.5,126,-1,9,30,3,16,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 8, 2018  5:00 PM",2,1,0,106,0,185,1,10.5,21,-1,9,30,3,17,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 8, 2018  6:00 PM",2,0,1,49,19,186,1,10.5,21,-1,9,30,3,18,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 8, 2018  7:00 PM",12,25,1,49,2,187,1,10.5,126,-1,9,30,3,19,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 8, 2018  8:00 PM",4,5,1,59,1,188,1,10.5,42,-1,9,30,3,20,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 8, 2018  9:00 PM",1,6,1,74,1,189,1,10.5,10.5,-1,9,30,3,21,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 9, 2018  9:00 AM",0,0,0,0,0,201,2,13.2727272727273,0,-1,8,29,3,9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 9, 2018 10:00 AM",12,2,1,82,18,202,2,13.2727272727273,159.272727272727,-1,8,29,3,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 9, 2018 11:00 AM",1,3,1,86,21,203,2,13.2727272727273,13.2727272727273,-1,8,29,3,11,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 9, 2018 12:00 PM",1,5,1,14,14,204,2,13.2727272727273,13.2727272727273,-1,8,29,3,12,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 9, 2018  1:00 PM",12,7,1,29,9,205,2,13.2727272727273,159.272727272727,-1,8,29,3,13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 9, 2018  2:00 PM",13,6,1,78,15,206,2,13.2727272727273,172.545454545455,-1,8,29,3,14,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 9, 2018  3:00 PM",10,5,1,140,12,207,2,13.2727272727273,132.727272727273,-1,8,29,3,15,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 9, 2018  4:00 PM",5,7,1,96,13,208,2,13.2727272727273,66.3636363636364,-1,8,29,3,16,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 9, 2018  5:00 PM",2,5,1,22,12,209,2,13.2727272727273,26.5454545454545,-1,8,29,3,17,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 9, 2018  6:00 PM",7,15,1,13,11,210,2,13.2727272727273,92.9090909090909,-1,8,29,3,18,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 9, 2018  7:00 PM",8,8,1,12,10,211,2,13.2727272727273,106.181818181818,-1,8,29,3,19,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 9, 2018  8:00 PM",4,3,1,10,11,212,2,13.2727272727273,53.0909090909091,-1,8,29,3,20,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 9, 2018  9:00 PM",0,0,0,0,0,213,2,13.2727272727273,0,-1,8,29,3,21,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 10, 2018  9:00 AM",0,0,0,0,0,225,3,36.2857142857143,0,-1,7,28,3,9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 10, 2018 10:00 AM",0,0,0,0,0,226,3,36.2857142857143,0,-1,7,28,3,10,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 10, 2018 11:00 AM",0,0,0,0,0,227,3,36.2857142857143,0,-1,7,28,3,11,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 10, 2018 12:00 PM",0,0,0,0,0,228,3,36.2857142857143,0,-1,7,28,3,12,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 10, 2018  1:00 PM",10,7,1,23,7,229,3,36.2857142857143,362.857142857143,-1,7,28,3,13,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 10, 2018  2:00 PM",12,3,1,101,2,230,3,36.2857142857143,435.428571428571,-1,7,28,3,14,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 10, 2018  3:00 PM",5,5,1,187,14,231,3,36.2857142857143,181.428571428571,-1,7,28,3,15,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 10, 2018  4:00 PM",7,2,1,110,25,232,3,36.2857142857143,254,-1,7,28,3,16,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 10, 2018  5:00 PM",3,5,1,31,67,233,3,36.2857142857143,108.857142857143,-1,7,28,3,17,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 10, 2018  6:00 PM",1,1,1,19,0,234,3,36.2857142857143,36.2857142857143,-1,7,28,3,18,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 10, 2018  7:00 PM",7,5,1,35,82,235,3,36.2857142857143,254,-1,7,28,3,19,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 10, 2018  8:00 PM",3,2,0,88,0,236,3,36.2857142857143,108.857142857143,-1,7,28,3,20,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 10, 2018  9:00 PM",1,0,1,0,57,237,3,36.2857142857143,36.2857142857143,-1,7,28,3,21,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 11, 2018  9:00 AM",5,4,1,35,3,249,4,11.2,56,-1,6,27,3,9,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 11, 2018 10:00 AM",7,5,1,26,3,250,4,11.2,78.4,-1,6,27,3,10,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 11, 2018 11:00 AM",11,6,1,65,4,251,4,11.2,123.2,-1,6,27,3,11,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 11, 2018 12:00 PM",4,6,1,101,0,252,4,11.2,44.8,-1,6,27,3,12,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 11, 2018  1:00 PM",0,0,0,0,0,253,4,11.2,0,-1,6,27,3,13,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 11, 2018  2:00 PM",14,6,1,43,6,254,4,11.2,156.8,-1,6,27,3,14,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 11, 2018  3:00 PM",0,1,0,0,0,255,4,11.2,0,-1,6,27,3,15,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 11, 2018  4:00 PM",8,2,1,78,14,256,4,11.2,89.6,-1,6,27,3,16,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 11, 2018  5:00 PM",1,6,1,0,6,257,4,11.2,11.2,-1,6,27,3,17,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 11, 2018  6:00 PM",3,0,0,186,0,258,4,11.2,33.6,-1,6,27,3,18,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 11, 2018  7:00 PM",0,0,0,0,0,259,4,11.2,0,-1,6,27,3,19,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 11, 2018  8:00 PM",10,1,1,23,23,260,4,11.2,112,-1,6,27,3,20,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
